filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
B71example2.fast5	aed31190-5bab-4cdc-b53e-0a22c1096eeb	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	89	4	49082.470000	52.359500	41887	TRUE	49082.528750	41840	52.300750	19595	14.413813	3.080352	81.596100	9.847805	81.596100	9.847805
B71example1.fast5	755138b2-6d64-4323-9bd2-eeaa21b18856	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	144	2	52181.067500	106.547750	85238	TRUE	52181.271250	85075	106.344000	36173	14.921638	2.995361	77.375618	9.671952	77.375618	9.671952
B71example2.fast5	f4bb2998-6c9a-491d-afd3-933e25260079	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	287	3	179615.938000	75.026500	60021	TRUE	179616.174250	59832	74.790250	22057	12.969363	2.832558	77.903175	9.847805	77.903175	9.847805
B71example2.fast5	aaeeda03-62ef-49d0-b279-dd8380e5cd75	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	182	3	69137.212750	104.970750	83976	TRUE	69137.222750	83968	104.960750	34681	14.516397	2.963769	79.837563	9.847805	79.837563	9.847805
B71example1.fast5	79968e00-fd2b-4cf7-afdc-eb9e04b67bc3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	198	2	118744.246000	95.897000	76717	TRUE	118744.294750	76678	95.848250	30443	13.712964	2.915176	82.651222	10.199512	82.651222	10.199512
B71example2.fast5	abc297b8-c733-4827-91a5-9ee60476a50c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	509	3	57186.288000	33.072250	26457	TRUE	57186.389250	26376	32.971000	11273	14.373698	3.005156	77.199760	10.023659	77.199760	10.023659
B71example2.fast5	f681f6a8-8c3f-4293-85c4-fdc88ac25ada	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	247	3	72534.438500	93.529750	74823	TRUE	72534.503500	74771	93.464750	30669	16.217634	2.979167	71.044884	9.320245	71.044884	9.320245
B71example2.fast5	b876c73b-ad98-4e1a-94d0-832ab553487f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	28	2	4592.891500	62.858250	50286	TRUE	4593.281500	49974	62.468250	23467	13.371867	3.064837	77.903175	9.847805	77.903175	9.847805
B71example1.fast5	864fd6cd-b522-4453-811c-4aa857dac1b7	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	385	3	10863.527250	91.932000	73545	TRUE	10863.641000	73454	91.818250	34546	16.349632	3.113479	75.968788	9.671952	75.968788	9.671952
B71example2.fast5	bc9dad3b-26da-40f6-9fad-6a10d1375e40	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	496	1	15099.278250	33.563500	26850	TRUE	15099.380750	26768	33.461000	11671	12.482882	2.966222	69.110489	9.320245	69.110489	9.320245
B71example1.fast5	89a81018-50dc-4763-9253-438c8ded4e80	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	441	2	44820.945500	35.064250	28051	TRUE	44821.236750	27818	34.773000	11476	11.389391	2.885664	76.848053	9.320245	76.848053	9.320245
B71example2.fast5	c06d0c43-75d2-49b1-8b62-b20e4a1b19f7	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	242	2	49790.385250	19.021250	15217	TRUE	49790.475250	15145	18.931250	6429	15.709380	3.000653	78.254883	9.671952	78.254883	9.671952
B71example2.fast5	c14d55d9-c199-4468-a06d-0a6d855affea	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	174	4	109496.508500	72.367750	57894	TRUE	109496.599750	57821	72.276500	23124	14.002396	2.924711	91.443909	10.902927	91.443909	10.902927
B71example2.fast5	c27b236a-5439-424d-941e-8b93be6dc073	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	509	3	22008.653000	66.511500	53209	TRUE	22008.761750	53122	66.402750	24309	15.817922	3.098246	79.310005	10.023659	79.310005	10.023659
B71example1.fast5	8dccdbe0-a9fa-4019-9299-8eaffaaed970	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	336	1	66927.297000	169.326250	135461	TRUE	66927.509500	135291	169.113750	41751	11.909556	2.698444	69.638054	8.968537	69.638054	8.968537
B71example2.fast5	c3130edc-57f2-4bea-a832-67f2765dffb5	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	326	3	32229.609000	62.088250	49670	TRUE	32229.680250	49613	62.017000	22463	16.235289	3.075493	74.737808	9.671952	74.737808	9.671952
B71example1.fast5	916dc0ce-0b11-4a02-aabf-e5515baaa187	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	99	3	103947.189250	39.160250	31328	TRUE	103947.303000	31237	39.046500	12488	13.180814	2.910079	76.848053	9.671952	76.848053	9.671952
B71example2.fast5	c4e37cb5-086a-4dd2-b6de-0eba44e7a890	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	93	1	80490.803750	61.901250	49521	TRUE	80491.180000	49220	61.525000	21551	12.817371	2.973934	78.958298	9.847805	78.958298	9.847805
B71example1.fast5	93250208-7de3-4bbe-893e-c6744b675c86	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	167	2	34446.133750	149.846000	119876	TRUE	34446.438750	119632	149.541000	52731	15.408889	3.041799	75.792931	9.671952	75.792931	9.671952
B71example2.fast5	cf7f9a34-fe73-4f17-a3fa-de655d663881	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	159	4	62126.712750	93.388250	74710	TRUE	62126.779000	74657	93.322000	20196	13.096216	2.597848	71.572441	9.320245	71.572441	9.320245
B71example2.fast5	d0364487-7a9b-477e-bf0e-15aefc734114	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	188	4	55850.284500	88.503000	70802	TRUE	55850.284500	70802	88.503000	30441	14.748489	3.005608	81.420250	10.375366	81.420250	10.375366
B71example1.fast5	96b86db1-ea57-4e66-9660-de57c3f0774a	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	5	1	77121.250250	126.990750	101592	TRUE	77121.277750	101570	126.963250	42332	14.566032	2.965955	73.682686	9.671952	73.682686	9.671952
B71example1.fast5	96df29e4-bad0-4657-8b98-3a2e71895dc6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	294	2	26412.661500	88.327500	70662	TRUE	26412.695250	70635	88.293750	31289	14.265632	3.034893	78.430740	10.023659	78.430740	10.023659
B71example1.fast5	96e44b56-7f5d-4d9c-9b5e-83bf4e54ebf2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	374	2	12532.959000	7.897500	6318	TRUE	12533.010250	6277	7.846250	2961	17.600967	3.127312	75.265373	9.144391	75.265373	9.144391
B71example1.fast5	9ab32b55-fdee-46f4-b530-fe944a7e8e92	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	184	2	208876.534250	16.394750	13115	TRUE	208876.560500	13094	16.368500	6294	10.137750	2.946263	100.412445	10.902927	100.412445	10.902927
B71example1.fast5	a06dcd9f-7def-4878-8b83-d630d9c773b2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	303	3	87146.128750	135.601750	108481	TRUE	87146.145000	108468	135.585500	44368	15.139216	2.959435	80.716835	10.199512	80.716835	10.199512
B71example1.fast5	a92d0882-bc1c-4f2e-aab5-6caa6bab9678	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	173	3	12334.153500	37.500500	30000	TRUE	12334.174750	29983	37.479250	14367	17.016088	3.139470	76.848053	10.023659	76.848053	10.023659
B71example1.fast5	aab5da3a-70f2-4e19-97ad-abd709f99cde	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	382	2	9554.242750	142.380750	113904	TRUE	9554.274000	113879	142.349500	51121	16.593122	3.080978	74.210251	9.847805	74.210251	9.847805
B71example1.fast5	b3d317a5-10a5-4990-81fa-12f2c48b729e	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	423	4	20974.053000	134.132250	107305	TRUE	20974.343000	107073	133.842250	46841	15.728909	3.035832	72.100006	9.496099	72.100006	9.496099
B71example1.fast5	b57634b2-058e-4fe6-856b-e7204d014080	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	57	1	61517.030250	59.784250	47827	TRUE	61517.102750	47769	59.711750	21290	13.629275	3.007653	80.892685	10.727074	80.892685	10.727074
B71example1.fast5	b59d1b5f-c793-4b15-8d6f-d9cfb80b7e86	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	42	2	68181.027000	16.897000	13517	TRUE	68181.184500	13391	16.739500	3473	15.041166	2.596350	65.593422	8.968537	65.593422	8.968537
B71example1.fast5	b8690546-9337-45c4-8df0-68b0dc989916	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	498	4	39892.847750	29.566000	23652	TRUE	39892.890250	23618	29.523500	10683	14.377361	3.042290	77.903175	9.847805	77.903175	9.847805
B71example1.fast5	bca3ab54-7ea8-45f9-ae55-796a37dc4f4d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	264	2	154589.498250	103.810750	83048	TRUE	154589.660750	82918	103.648250	32352	9.189919	2.773162	57.855858	7.737561	57.855858	7.737561
B71example1.fast5	bf2e9fed-3fda-47f2-a2ae-d2b0a8090e17	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	509	2	82463.548750	77.235750	61788	TRUE	82463.777500	61605	77.007000	24799	15.541965	2.961052	82.475372	10.199512	82.475372	10.199512
B71example1.fast5	c266b5e4-f173-437f-a3cf-b243e66649d4	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	402	4	57755.437000	76.198750	60959	TRUE	57755.477000	60927	76.158750	24827	13.927704	2.939166	82.827080	9.320245	82.827080	9.320245
B71example1.fast5	c3e8a947-3b76-4a4b-8b39-b9c9d01fdf06	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	432	3	35028.505250	24.690000	19752	TRUE	35028.585250	19688	24.610000	8957	16.086130	3.088562	77.551468	9.847805	77.551468	9.847805
B71example1.fast5	c810d9ed-2683-475c-9eed-e778d5548c12	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	356	3	33344.585750	29.054500	23243	TRUE	33344.713250	23141	28.927000	9385	13.869214	2.936136	75.968788	10.551220	75.968788	10.551220
B71example1.fast5	c8d70b81-2770-40c4-8e5a-24e49dcd786a	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	270	1	80522.093000	57.798000	46238	TRUE	80522.173000	46174	57.718000	18804	14.832553	2.945445	73.682686	9.496099	73.682686	9.496099
B71example1.fast5	cb4311e8-67ee-46f0-bd8a-55413ea1686d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	171	4	155883.755500	54.412750	43530	FALSE	155883.994250	43339	54.174000	19413	8.438640	2.842545	81.244392	9.671952	81.244392	9.671952
B71example1.fast5	cb4a18a3-4360-499b-80a3-fe55f7f83a28	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	184	2	58396.383250	69.634250	55707	TRUE	58396.507000	55608	69.510500	30405	12.544221	3.167429	80.189270	9.847805	80.189270	9.847805
B71example1.fast5	cc9af57c-619d-4549-9045-3522f04d185a	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	214	4	27928.608500	68.950750	55160	TRUE	27928.961000	54878	68.598250	25350	14.685604	3.078314	78.254883	9.847805	78.254883	9.847805
B71example1.fast5	cd40808e-9554-415e-b151-9689d05974fd	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	102	4	103420.452750	101.751500	81401	TRUE	103420.525250	81343	101.679000	32597	16.028671	2.952314	81.068542	10.023659	81.068542	10.023659
B71example1.fast5	cd6392d4-3d12-47eb-a024-c23b4bb19a67	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	274	1	71671.535500	12.362000	9889	TRUE	71671.709250	9750	12.188250	4470	12.395997	2.978433	76.144638	9.320245	76.144638	9.320245
B71example1.fast5	cf9dd997-3dd0-4928-a3fa-a3c7b676df39	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	327	1	100300.656000	30.399500	24319	TRUE	100300.657250	24318	30.398250	9991	17.015711	2.985017	80.540977	10.375366	80.540977	10.375366
B71example1.fast5	d21bf541-023e-48af-9db6-1c8364b544f2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	158	4	20392.957000	3.118500	2494	TRUE	20393.043250	2425	3.032250	1179	12.944610	3.084017	77.375618	9.671952	77.375618	9.671952
B71example1.fast5	d339976d-1dd4-4025-b696-bdfa316fc1d9	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	392	4	112421.096250	106.901750	85521	TRUE	112421.603750	85115	106.394250	33775	12.448037	2.875362	63.131466	8.265122	63.131466	8.265122
B71example1.fast5	d3480cc7-f974-4df2-8721-b018ecf5d0c1	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	93	1	102573.194750	143.268000	114614	TRUE	102573.286000	114541	143.176750	44456	14.171426	2.882232	77.199760	9.671952	77.199760	9.671952
B71example1.fast5	d705733f-39ca-4efe-89b6-c554c29429c8	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	296	2	70033.019750	48.079500	38463	TRUE	70033.024750	38459	48.074500	16242	13.027312	2.954316	79.310005	9.847805	79.310005	9.847805
B71example1.fast5	db4f9cf4-9e7c-4b8f-a362-795e94fced45	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	291	4	73441.314750	49.477250	39581	TRUE	73441.396000	39516	49.396000	16060	15.385200	2.968139	78.958298	9.847805	78.958298	9.847805
B71example1.fast5	dd75f57d-dee7-4d45-af29-a5b1d5af8fcf	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	290	2	83362.156500	65.379000	52303	TRUE	83362.454000	52065	65.081500	21372	14.566420	2.961476	78.606590	10.023659	78.606590	10.023659
B71example1.fast5	e711fc17-cc4a-4375-a97c-475b45277339	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	331	2	27491.706000	94.882750	75906	TRUE	27492.508500	75264	94.080250	31943	14.301445	2.992892	73.682686	9.496099	73.682686	9.496099
B71example1.fast5	ea04ee4e-9283-4d6b-9500-580518017b14	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	119	1	73769.846750	36.681000	29344	TRUE	73770.065500	29169	36.462250	12803	14.185533	3.010437	74.913666	9.671952	74.913666	9.671952
B71example1.fast5	f0d722d5-a8db-42e3-8b26-dde3ff56702f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	433	3	24482.354250	49.471000	39576	TRUE	24482.391750	39546	49.433500	18903	15.431454	3.126680	82.475372	10.375366	82.475372	10.375366
B71example2.fast5	0a1c1324-9204-40f5-87f5-0449d762290b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	130	2	71792.909000	79.778000	63822	TRUE	71792.917750	63815	79.769250	28420	13.803756	3.013665	79.134148	10.023659	79.134148	10.023659
B71example2.fast5	0bd4826f-92af-4e9d-bdb9-b627a7e2ccab	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	315	4	32248.680750	65.516000	52412	TRUE	32248.757000	52351	65.439750	23505	15.652740	3.058909	78.079033	10.023659	78.079033	10.023659
B71example2.fast5	12abf9ef-080c-4af7-a935-e8e847781fc1	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	499	4	93867.653000	71.251750	57001	TRUE	93867.785500	56895	71.119250	23852	15.549958	2.986818	79.837563	10.023659	79.837563	10.023659
B71example2.fast5	14ea6b00-1c1c-4082-8bbf-65a435036a5d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	507	3	18916.362000	99.725500	79780	TRUE	18916.373250	79771	99.714250	42116	14.051021	3.177090	77.375618	10.023659	77.375618	10.023659
B71example2.fast5	219ad381-e667-437b-90ac-d69893a18e10	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	352	3	6752.224500	59.814500	47851	TRUE	6752.307000	47785	59.732000	22557	15.711750	3.115377	76.672203	9.671952	76.672203	9.671952
B71example2.fast5	21fc48de-928a-4c00-945f-0bc699d493a6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	98	2	131697.287250	26.037000	20829	TRUE	131697.389750	20747	25.934500	7933	14.837830	2.916735	84.409760	10.551220	84.409760	10.551220
B71example2.fast5	228bfed7-2083-4876-8820-cd5c58fa9015	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	144	2	60902.596250	24.868250	19894	TRUE	60902.627500	19869	24.837000	8298	14.273979	2.975483	73.330978	9.847805	73.330978	9.847805
B71example2.fast5	34b6b66b-a733-45ca-a72c-a40ea5ad7970	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	181	1	115021.619500	115.528250	92422	TRUE	115021.724500	92338	115.423250	37011	12.462314	2.890010	79.661713	10.023659	79.661713	10.023659
B71example2.fast5	afc252a0-5a6c-48b9-9e2d-082ba4d5794b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	62	2	73663.080500	53.803500	43042	TRUE	73663.141750	42993	53.742250	17115	15.422350	2.936111	73.858543	9.671952	73.858543	9.671952
B71example2.fast5	d0a0d7fc-8b4a-4bcf-8521-bdc4a71a3599	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	471	3	62953.484000	254.456000	203564	TRUE	62953.847750	203273	254.092250	50550	16.209026	2.618495	76.496346	9.847805	76.496346	9.847805
B71example2.fast5	d0c241c9-0415-4180-8832-ac2143bf5757	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	503	3	92976.645500	148.371750	118697	TRUE	92976.819250	118558	148.198000	48287	14.714456	2.951793	73.330978	9.496099	73.330978	9.496099
B71example2.fast5	d4ca7972-913b-4445-af12-e71f916829d3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	368	3	10186.147750	131.428500	105142	TRUE	10186.251500	105059	131.324750	49052	14.705789	3.094325	76.496346	9.671952	76.496346	9.671952
B71example2.fast5	d8cbf017-ee40-43ea-8e97-3ec96f8bcb92	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	184	3	122388.219500	107.481750	85985	TRUE	122388.257000	85955	107.444250	34656	14.466226	2.932607	84.937325	10.375366	84.937325	10.375366
B71example2.fast5	d8d86321-c65e-4d54-af5e-ec1cc1eb09c2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	27	4	32566.934750	99.553250	79642	TRUE	32567.279750	79366	99.208250	36765	12.284524	3.042052	78.958298	9.671952	78.958298	9.671952
B71example2.fast5	d946ddd6-31e9-4378-8044-47ed00b6214c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	166	4	34814.317250	73.276500	58621	TRUE	34814.424750	58535	73.169000	30711	11.588000	3.128851	74.737808	9.320245	74.737808	9.320245
B71example2.fast5	d9f8db9e-8267-4013-a73d-931f5ad3fb99	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	343	3	41414.721250	54.733000	43786	TRUE	41414.880000	43659	54.574250	19246	15.741904	3.045711	75.792931	9.671952	75.792931	9.671952
B71example2.fast5	da5a4323-e611-4f12-a181-e7716bd1cfa8	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	159	3	120709.785250	29.897250	23917	TRUE	120709.979000	23762	29.703500	8496	14.116570	2.822668	82.827080	9.671952	82.827080	9.671952
B71example2.fast5	daf33c06-bb1b-4f8d-b09c-aa0e8199cc22	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	186	1	171052.807500	59.082000	47265	TRUE	171052.848750	47232	59.040750	17031	9.936999	2.765847	106.743179	11.782196	106.743179	11.782196
B71example2.fast5	dd429f54-6930-4a72-ad52-d8c58811d72f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	370	3	74129.122000	172.494000	137995	TRUE	74129.254500	137889	172.361500	57896	11.368889	2.895969	75.265373	9.496099	75.265373	9.496099
B71example2.fast5	df893b96-828a-4e5c-9a7d-3d9a6e29ca77	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	94	3	7942.732000	24.032750	19226	TRUE	7942.744500	19216	24.020250	7835	16.627375	2.994540	75.968788	10.023659	75.968788	10.023659
B71example2.fast5	e13b8d70-58de-423d-a45a-2292dd204ddb	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	109	2	41581.758750	118.470000	94776	TRUE	41581.945000	94627	118.283750	40678	14.300184	3.001316	74.913666	9.671952	74.913666	9.671952
B71example2.fast5	e1f446d9-5bbb-4610-b47b-04a14e82abbb	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	179	4	21775.112250	63.115000	50492	TRUE	21775.216000	50409	63.011250	22069	15.196548	3.037105	77.903175	10.199512	77.903175	10.199512
B71example2.fast5	eae4faae-0bd2-4ed5-aba6-423f3ac0a199	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	56	1	89931.681000	61.471000	49176	TRUE	89931.717250	49147	61.434750	24447	10.604694	3.009547	80.013420	10.023659	80.013420	10.023659
B71example2.fast5	eca075a1-3dc7-4372-bea9-eea62c115b40	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	354	2	32179.943500	116.874250	93499	TRUE	32179.984750	93466	116.833000	39721	15.919010	3.003549	79.310005	10.199512	79.310005	10.199512
B71example2.fast5	f3d79dad-3083-4693-84a8-49a74231c46e	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	364	1	90963.839750	97.015750	77612	TRUE	90963.894750	77568	96.960750	34266	13.261384	2.977018	72.979271	9.496099	72.979271	9.496099
B71example2.fast5	fcd3a097-2dc5-4a92-9d42-2936e21f7ebb	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	179	4	123762.697000	221.045250	176836	TRUE	123762.794500	176758	220.947750	69225	13.850830	2.894627	79.134148	9.847805	79.134148	9.847805
B71example2.fast5	fd6c0ee2-ed35-4b85-9711-a05ab7609a00	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	176	3	35722.904250	76.653500	61322	TRUE	35723.040500	61213	76.517250	30025	11.589257	3.059229	76.848053	9.847805	76.848053	9.847805
B71example2.fast5	fea88fa6-c0e6-400e-a6eb-22ab4ba6c712	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	503	3	90379.591250	54.142750	43314	TRUE	90379.605000	43303	54.129000	19086	14.495865	3.018756	73.330978	9.671952	73.330978	9.671952
B71example2.fast5	ff541fd8-b549-41a9-9877-03b05e2fd5b4	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	442	1	126770.860250	73.251500	58601	TRUE	126770.891500	58576	73.220250	23316	15.274155	2.929918	96.191956	11.430489	96.191956	11.430489
